Feature,Score
customerID_2758-RNWXS,0.005174907328477252
customerID_9786-YWNHU,0.005174582586252807
customerID_0230-WEQUW,0.005172913255033329
customerID_7493-GVFIO,0.005172174552502629
customerID_4685-ERGHK,0.005169384919646802
customerID_9248-OJYKK,0.005160693534816518
customerID_1839-FBNFR,0.005155656917207541
customerID_7767-UXAGJ,0.00515278203464109
customerID_9570-KYEUA,0.005151246100377316
customerID_5447-VYTKW,0.005149487359524141
customerID_9541-PWTWO,0.005147488113120602
customerID_1971-DTCZB,0.005144511113527761
customerID_2558-BUOZZ,0.005141231481322617
customerID_9945-PSVIP,0.005138565878921142
customerID_2087-QAREY,0.005136635479484619
customerID_6732-VAILE,0.005133826337900826
customerID_0362-ZBZWJ,0.005132757278861755
customerID_5879-SESNB,0.0051281017788720185
customerID_5146-YYFRZ,0.005118615503237445
customerID_6950-TWMYB,0.005118380655935395
customerID_5160-UXJED,0.005117829915553207
customerID_5091-HFAZW,0.00511311251696589
customerID_9955-QOPOY,0.005110191601328307
customerID_6484-LATFU,0.005108957902672406
customerID_1972-XMUWV,0.0051059576614991276
customerID_7596-ZYWBB,0.00510230643834686
customerID_0607-MVMGC,0.005101069435680783
customerID_2067-QYTCF,0.005099066303119848
customerID_0292-WEGCH,0.005091941889041607
customerID_8294-UIMBA,0.0050799508739687305
customerID_6549-BTYPG,0.005077263659080122
customerID_0559-CKHUS,0.005074994839370017
customerID_8178-EYZUO,0.005074495526018907
customerID_1171-TYKUR,0.0050744787270289304
customerID_1342-JPNKI,0.005072561192084102
customerID_1399-OUPJN,0.0050690297174202925
customerID_8861-HGGKB,0.0050687198096253105
customerID_1766-GKNMI,0.005068698496762281
customerID_2931-XIQBR,0.005067787693243453
customerID_7801-CEDNV,0.005066517872980514
customerID_5505-OVWQW,0.005064538548765318
customerID_1304-SEGFY,0.0050637553687844505
customerID_0924-BJCRC,0.005052064518123789
customerID_5709-LVOEQ,0.005049850675274081
customerID_7861-UVUFT,0.00504779963261015
customerID_5129-JLPIS,0.005042791974531502
customerID_7161-DFHUF,0.005037937025856198
customerID_1792-UXAFY,0.005036606465353977
customerID_9907-SWKKF,0.005036128331450174
customerID_7617-EYGLW,0.00503523009299367
customerID_5688-KZTSN,0.005032912399952183
customerID_3174-RKMOW,0.0050322385449341756
customerID_0224-RLWWD,0.0050251015028366375
customerID_3787-TRIAL,0.005024756119660356
customerID_0885-HMGPY,0.005023762630774531
customerID_7033-CLAMM,0.0050226662271850575
customerID_2995-YWTCD,0.0050207286695060915
customerID_9755-JHNMN,0.005020628113437509
customerID_8707-RMEZH,0.005016644725661656
customerID_6518-LGAOV,0.005015172799028855
customerID_9696-RMYBA,0.005011567844906084
customerID_5231-FIQPA,0.005008053325398443
customerID_9700-ZCLOT,0.005001969855053856
customerID_9378-FXTIZ,0.004999937046886949
customerID_6986-IXNDM,0.00499926187643851
customerID_4937-QPZPO,0.004998235016970165
customerID_1415-YFWLT,0.004997382405998563
customerID_6075-QMNRR,0.004995627497943245
customerID_0899-LIIBW,0.00498811038689273
customerID_0570-BFQHT,0.0049845982411220735
customerID_4176-FXYBO,0.004983877301530049
customerID_9625-QNLUX,0.004977180332632392
customerID_1580-BMCMR,0.004971643801546355
customerID_3795-CAWEX,0.004966729450109009
customerID_2983-ZANRP,0.0049646034892336655
customerID_4373-VVHQL,0.004951690796843433
customerID_8220-OCUFY,0.004949399703050306
customerID_2208-MPXIO,0.004949060457298815
customerID_1689-MRZQR,0.0049330357390531265
customerID_0675-NCDYU,0.004930184753199951
customerID_4530-NDRKU,0.00492892767472064
customerID_5469-CTCWN,0.004926479593735378
customerID_7349-ALMUX,0.004924063743186657
customerID_5760-IFJOZ,0.004918684428420805
customerID_6207-WIOLX,0.004917362814109705
customerID_7879-CGSFV,0.004916298301379962
customerID_8778-LMWTJ,0.004915116189081692
customerID_6933-VLYFX,0.00491421534815939
customerID_7831-QGOXH,0.00490908093112874
customerID_2664-XJZNO,0.004905131808931484
customerID_6513-EECDB,0.0049014939716884864
customerID_8219-VYBVI,0.0048994703269402695
customerID_5206-XZZQI,0.004897827655398812
customerID_9885-AIBVB,0.004895384357665344
customerID_1428-IEDPR,0.0048854940255909085
customerID_6122-EFVKN,0.004883473608374267
customerID_9571-EDEBV,0.0048832739450153095
customerID_8957-THMOA,0.0048824831007603375
customerID_4328-VUFWD,0.004879740996330817
customerID_6221-AVQYL,0.004878258693691517
customerID_9351-LZYGF,0.004877284083929068
customerID_3282-ZISZV,0.004874328707096254
customerID_0219-QAERP,0.004873490914856449
customerID_1915-IOFGU,0.004862337626565072
customerID_3571-RFHAR,0.0048594683909795044
customerID_2074-GUHPQ,0.00485350189424083
customerID_4495-LHSSK,0.00484114532200719
customerID_0301-KOBTQ,0.004838423378205947
customerID_9507-EXLTT,0.004835224766146284
customerID_2223-KAGMX,0.004831943317361143
customerID_2074-GKOWZ,0.004831505117092627
customerID_3422-LYEPQ,0.0048314104476347985
customerID_2673-ZALNP,0.004824434516520482
customerID_2282-YGNOR,0.004822667226622501
customerID_3886-CERTZ,0.00482140480818849
customerID_5443-SCMKX,0.004820422255513934
customerID_6048-UWKAL,0.004817736586428811
customerID_8938-UMKPI,0.004817315379416209
customerID_1329-VHWNP,0.004816794642582778
customerID_4565-NLZBV,0.004815049164399676
customerID_7872-BAAZR,0.0048125274809753815
customerID_5919-TMRGD,0.004812094571472247
customerID_6705-LXORM,0.00481054582959195
customerID_2082-CEFLT,0.0048083230031523705
customerID_7598-UAASY,0.0048077983069068075
customerID_0840-DFEZH,0.0048021049474198385
customerID_7024-OHCCK,0.004801185517613993
customerID_5578-NKCXI,0.004798444978114436
customerID_8263-OKETD,0.004789891508423683
customerID_7101-HRBLJ,0.004787973710804305
customerID_2873-ZLIWT,0.004784602572274421
customerID_3067-SVMTC,0.004782387594812754
customerID_0565-JUPYD,0.004781942846176168
customerID_6234-RAAPL,0.004781015628993135
customerID_0356-ERHVT,0.004775948696738697
customerID_2959-MJHIC,0.004775499025289287
customerID_9548-LERKT,0.004774355976317368
customerID_2133-TSRRM,0.004771156008503752
customerID_0487-CRLZF,0.00477108201531129
customerID_5512-IDZEI,0.00476794997675567
customerID_9957-YODKZ,0.004765054008649239
customerID_4676-MQUEA,0.0047642927868454255
customerID_1985-MBRYP,0.004760972363206495
customerID_0174-QRVVY,0.004760571025430815
customerID_8706-HRADD,0.004753619334718406
customerID_5261-QSHQM,0.004751494626880515
customerID_9714-EDSUC,0.004749996694786374
customerID_0221-WMXNQ,0.004745298217619265
customerID_9750-BOOHV,0.0047443535062980935
customerID_0430-IHCDJ,0.004742044583182281
customerID_3229-USWAR,0.004741346323012152
customerID_2709-UQGNP,0.0047313955869887625
customerID_0702-PGIBZ,0.004728218388656558
customerID_1845-CSBRZ,0.004727819969697622
customerID_8958-JPTRR,0.0047263877671066545
customerID_3420-ZDBMA,0.004725376191160535
customerID_2263-SFSQZ,0.004721321249178123
customerID_5373-SFODM,0.004719361432428348
customerID_1400-MMYXY,0.004715679305033804
customerID_4729-XKASR,0.004713133788627255
customerID_9825-YCXWZ,0.004712926774795623
customerID_9742-XOKTS,0.004712139887142364
customerID_3349-ANQNH,0.00471056356354671
customerID_7398-HPYZQ,0.004701245385327013
customerID_1285-OKIPP,0.004701023760155465
customerID_4366-CTOUZ,0.0046987534081763815
customerID_6878-GGDWG,0.0046965023607414835
customerID_9919-KNPOO,0.004696043958689167
customerID_7916-VCCPB,0.004695391011491967
customerID_6734-CKRSM,0.004687672883984417
customerID_0928-JMXNP,0.004687153293344792
customerID_7880-XSOJX,0.004686876524908179
customerID_5339-TJFEK,0.004685548588463817
customerID_9278-VZKCD,0.004685195211225457
customerID_8859-YSTWS,0.004682432776164758
customerID_9512-UIBFX,0.004681904829715089
customerID_3230-WYKIR,0.004675631363847188
customerID_1100-DDVRV,0.0046750448892600716
customerID_2509-TFPJU,0.004674185857604263
customerID_5474-LAMUQ,0.004669474505851756
customerID_6538-POCHL,0.004667508341880344
customerID_7839-QRKXN,0.004659786775918384
customerID_2256-YLYLP,0.0046595539155867005
customerID_7310-EGVHZ,0.004653342321391252
customerID_4778-IZARL,0.0046413810176251236
customerID_7067-KSAZT,0.004641367580618949
customerID_5349-AZPEW,0.004637988513945812
customerID_2460-NGXBJ,0.004636782977230247
customerID_4484-CGXFK,0.0046354693915930945
customerID_4522-AKYLR,0.004635219206860608
customerID_6556-DBKZF,0.004634479474476372
customerID_7363-QTBIW,0.004634306940313637
customerID_3197-NNYNB,0.004633918826963734
customerID_4361-BKAXE,0.004630484199768192
customerID_1984-GPTEH,0.004624622820790458
customerID_2550-QHZGP,0.004618849011734705
customerID_9837-BMCLM,0.004617878557793276
customerID_3445-HXXGF,0.004612269054746543
customerID_1444-VVSGW,0.004609646640767684
customerID_0961-ZWLVI,0.004603834638663429
customerID_2013-SGDXK,0.0046021299746039634
customerID_1393-IMKZG,0.004601070991324896
customerID_4439-JMPMT,0.004598683140320192
customerID_7952-OBOYL,0.004595834089775819
customerID_9207-ZPANB,0.004595654921827341
customerID_0480-KYJVA,0.004593287154397441
customerID_4710-NKCAW,0.0045909923741065395
customerID_0786-IVLAW,0.00458797581946313
customerID_5663-QBGIS,0.004580774476587335
customerID_8048-DSDFQ,0.004578620433017155
customerID_9127-QRZMH,0.004575168308381894
customerID_9003-CPATH,0.004574988948696346
customerID_0428-AXXLJ,0.004569798873385711
customerID_8309-PPCED,0.0045670424845434265
customerID_8292-FRFZQ,0.00456691815898691
customerID_4647-XXZAM,0.004566534126291044
customerID_6131-IUNXN,0.0045516333708262025
customerID_8092-NLTGF,0.004547436845127262
customerID_2830-LEWOA,0.0045474222949399845
customerID_7739-LAXOG,0.004541849178502089
customerID_8806-EAGWC,0.004530946277609527
customerID_7982-VCELR,0.004529366131404311
customerID_0841-NULXI,0.004528023692347283
customerID_3956-MGXOG,0.004526680791773208
customerID_9261-WDCAF,0.004526470438950492
customerID_2480-JZOSN,0.004521426381076665
customerID_5600-PDUJF,0.004519938149677882
customerID_2528-HFYZX,0.004516872254663351
customerID_1635-FJFCC,0.004515446881172558
customerID_5451-MHQOF,0.004513479394244957
customerID_2277-BKJKN,0.00450841431046789
customerID_7707-PYBBH,0.004508042354581354
customerID_2860-RANUS,0.004507149869943827
customerID_5130-IEKQT,0.004505467999856627
customerID_5726-CVNYA,0.00450452782159716
customerID_4636-TVXVG,0.004502472961469106
customerID_2235-ZGKPT,0.004499363424976366
customerID_7470-DYNOE,0.004498581642843558
customerID_4193-ORFCL,0.004497361342536088
customerID_7205-BAIAD,0.004496205264443276
customerID_6331-EWIEB,0.004494864067799087
customerID_5216-WASFJ,0.0044872283611845365
customerID_7998-WNZEM,0.0044837286619128225
customerID_9558-IHEZX,0.004482773667426887
customerID_0887-WBJVH,0.004475041860677376
customerID_9214-EKVXR,0.0044741302176614095
customerID_0135-NMXAP,0.004472260312804233
customerID_4765-OXPPD,0.004462824800351761
customerID_2545-EBUPK,0.004461311216780617
customerID_1449-XQEMT,0.00445450716392326
customerID_6408-OTUBZ,0.00445271554360227
customerID_5480-HPRRX,0.004450204901273791
customerID_9732-OUYRN,0.0044494261260485946
customerID_1230-QAJDW,0.004443482368450269
customerID_7270-BDIOA,0.004440739046805309
customerID_3768-VHXQO,0.004439719920053653
customerID_3170-GWYKC,0.0044308016307801346
customerID_8495-PRWFH,0.0044299857987961655
customerID_7129-CAKJW,0.004422799773390329
customerID_4010-YLMVT,0.004421030318617625
customerID_8166-ZZTFS,0.004419254738692313
customerID_7638-QVMVY,0.004416044919359541
customerID_1394-SUIUH,0.004414540042723791
customerID_2665-NPTGL,0.004412649256343215
customerID_2560-WBWXF,0.004406284222203238
customerID_5989-PGKJB,0.0044048894196011545
customerID_7721-DVEKZ,0.004400561402233549
customerID_7103-ZGVNT,0.004397406785421776
customerID_1830-IPXVJ,0.004395170359327238
customerID_3855-ONCAR,0.004394426193871315
customerID_3913-FCUUW,0.004391253269775852
customerID_6582-PLFUU,0.0043892953558679615
customerID_5274-XHAKY,0.004388779401431675
customerID_9362-MWODR,0.004384619680152246
customerID_9418-RUKPH,0.0043801713324784775
customerID_6806-YDEUL,0.0043764036479219115
customerID_8707-HOEDG,0.004376199651240142
customerID_5229-PRWKT,0.004374648053364849
customerID_8164-OCKUJ,0.00437444890946681
customerID_6360-SVNWV,0.004373657325588587
customerID_7569-NMZYQ,0.004373101837034099
customerID_4223-BKEOR,0.004372091657957267
customerID_2338-BQEZT,0.00436853561636763
customerID_7321-VGNKU,0.0043656057833540984
customerID_1963-SVUCV,0.004356763805416053
customerID_1106-HRLKZ,0.004355922875948215
customerID_2027-DNKIV,0.004351867369507545
customerID_8922-NPKBJ,0.004350513639928
customerID_5294-IMHHT,0.004342840276664983
customerID_1622-HSHSF,0.004341171454923076
customerID_5848-FHRFC,0.0043379140947654715
customerID_7008-LZVOZ,0.004336880024780054
customerID_3156-QLHBO,0.0043366774110211725
customerID_6103-BOCOU,0.004333776897569752
customerID_7021-XSNYE,0.004333610719229775
customerID_5119-KEPFY,0.0043306682679724595
customerID_4619-EVPHY,0.0043254340737002295
customerID_7460-ITWWP,0.004324515141955088
customerID_2272-WUSPA,0.00431515692666129
customerID_2105-PHWON,0.004315140651484972
customerID_1090-PYKCI,0.004310133625347046
customerID_4312-GVYNH,0.004309792064064899
customerID_4819-HJPIW,0.004306069085443509
customerID_0853-TWRVK,0.004304057363377467
customerID_2656-FMOKZ,0.004303934656588959
customerID_3623-FQBOX,0.004303622421140352
customerID_3679-XASPY,0.004297873703997146
customerID_0619-OLYUR,0.00428825719114756
customerID_9091-WTUUY,0.004285156538460955
customerID_1162-ECVII,0.0042843446163545185
customerID_6015-VVHHE,0.004281598382481988
customerID_5442-UTCVD,0.004281204606133571
customerID_5018-GWURO,0.004280770517879562
customerID_2123-AGEEN,0.00427606516392931
customerID_7083-YNSKY,0.00426960152796152
customerID_7481-ATQQS,0.004269083385469052
customerID_6303-KFWSL,0.004266513156883978
customerID_0096-BXERS,0.004265101918120129
customerID_7869-ZYDST,0.004263763354611427
customerID_3996-ZNWYK,0.004255103530031112
customerID_5143-WMWOG,0.0042550220455424
customerID_7858-GTZSP,0.004253962080140061
customerID_1409-PHXTF,0.004253907534899515
customerID_8000-REIQB,0.004252235272903082
customerID_3315-TOTBP,0.00424942200541456
customerID_3677-IYRBF,0.00424898107453231
customerID_0824-VWDPO,0.0042431800703317535
customerID_8290-YWKHZ,0.0042422069281902175
customerID_3999-QGRJH,0.004242130055519988
customerID_5214-CHIWJ,0.004242107769814929
customerID_8720-RQSBJ,0.004238333206663336
customerID_9300-RENDD,0.0042340264533524685
customerID_1345-ZUKID,0.004233723200827599
customerID_5816-QVHRX,0.0042334444128973026
customerID_4482-EWFMI,0.004232447848325327
customerID_0023-UYUPN,0.004230645705526559
customerID_4112-LUEIZ,0.004229006757633158
customerID_0082-OQIQY,0.004222983423855853
customerID_9786-IJYDL,0.004222794532053653
customerID_8029-XYPWT,0.004220966449896668
customerID_6854-EXGSF,0.004220422987945449
customerID_6704-UTUKK,0.004217784708285599
customerID_5158-RIVOP,0.004207792076988515
customerID_6574-MCOEH,0.004202238883918019
customerID_5514-YQENT,0.004201446726623148
customerID_4686-GEFRM,0.004195769636510915
customerID_5570-PTWEH,0.0041953775660859005
customerID_0533-BNWKF,0.004194362358663772
customerID_8639-NHQEI,0.0041932553644745685
customerID_4289-DTDKW,0.004193201765566146
customerID_0003-MKNFE,0.0041911220329768906
customerID_7079-QRCBC,0.00418843968844218
customerID_7126-RBHSD,0.004188261708546248
customerID_5955-EPOAZ,0.004186110857300029
customerID_6959-UWKHF,0.004185818511183825
customerID_5044-LRQAQ,0.0041810076144834785
customerID_9691-HKOVS,0.004177492560342166
customerID_1422-DGUBX,0.004173150914578816
customerID_8111-SLLHI,0.004169293331439228
customerID_7696-AMHOD,0.004165419058370201
customerID_5639-NTUPK,0.004165236796599414
customerID_3415-TAILE,0.004162508585801472
customerID_6171-ZTVYB,0.004148876967894566
customerID_1073-XXCZD,0.004148652010418807
customerID_7140-ADSMJ,0.004145996426002441
customerID_1150-FTQGN,0.004145502529473655
customerID_4893-GYUJU,0.004143907379412726
customerID_9572-WUKSB,0.00414186357261026
customerID_7599-NTMDP,0.004140272209881557
customerID_7890-VYYWG,0.004135767398629309
customerID_9139-WQQDY,0.004133063940828574
customerID_9693-XMUOB,0.00411970061176592
customerID_1354-YZFNB,0.004112814577342361
customerID_7851-WZEKY,0.004111012909887135
customerID_6284-AHOOQ,0.00411090481196541
customerID_6689-KXGBO,0.004110879674529722
customerID_3061-BCKYI,0.004110036276082862
customerID_8681-ICONS,0.004108099484052552
customerID_0013-MHZWF,0.0041035499608759185
customerID_4983-CCWMC,0.004102299370124074
customerID_4933-BSAIP,0.004099355319883813
customerID_6024-RUGGH,0.004097267739090249
customerID_4077-HWUYD,0.0040963484927654115
customerID_9873-MNDKV,0.0040937015685647005
customerID_5959-BELXA,0.004088852646351837
customerID_1131-SUEKT,0.0040819941187200115
customerID_4077-CROMM,0.004076143966817991
customerID_3590-TCXTB,0.004075517521596295
customerID_4226-KKDON,0.004068159033689955
customerID_1729-VLAZJ,0.004065461064281184
customerID_5804-HYIEZ,0.0040622165895487505
customerID_1098-KFQEC,0.004062209364492642
customerID_4324-BZCKL,0.004058863490665754
customerID_1028-FFNJK,0.0040569284350961965
customerID_8909-BOLNL,0.004053643624084335
customerID_2382-BCKQJ,0.004051476023043232
customerID_5089-IFSDP,0.004050026994277589
customerID_3657-COGMW,0.004048983283273744
customerID_4130-MZLCC,0.004046925674529689
customerID_6705-LNMDD,0.004045830716413512
customerID_9512-PHSMG,0.0040447652135984224
customerID_9774-NRNAU,0.00404159282798533
customerID_3890-RTCMS,0.004039931470202429
customerID_3473-XIIIT,0.004039295615694716
customerID_3729-OWRVL,0.0040302900406083975
customerID_3296-SILRA,0.0040265864647850425
customerID_1468-DEFNC,0.004024872041841654
customerID_6654-QGBZZ,0.004021508017562958
customerID_9140-CZQZZ,0.0040193123925766905
customerID_3892-NXAZG,0.004015496980699584
customerID_4789-KWMXN,0.004011128813931286
customerID_2424-WVHPL,0.004006984685035686
customerID_5012-YSPJJ,0.0040061406400806465
customerID_7826-VVKWT,0.004005943536198986
customerID_6377-KSLXC,0.004004706352655152
customerID_0602-DDUML,0.004004050318874297
customerID_3196-NVXLZ,0.004001998774458171
customerID_6870-ZWMNX,0.004000588327638166
customerID_5494-WOZRZ,0.003999127122026325
customerID_9619-GSATL,0.003998320572400571
customerID_7016-BPGEU,0.003997723600903225
customerID_9137-UIYPG,0.003997380444547005
customerID_2853-CWQFQ,0.003992799613589337
customerID_4282-MSACW,0.003992458815497368
customerID_5815-HGGHV,0.003991687474917072
customerID_1297-VQDRP,0.003990182394216113
customerID_6778-YSNIH,0.003981423410277518
customerID_6502-KUGLL,0.003979900212467857
customerID_8739-WWKDU,0.003979323109026156
customerID_1089-HDMKP,0.0039751374280432294
customerID_5504-WSIUR,0.003974966497239052
customerID_1535-VTJOQ,0.0039728304711319495
customerID_8879-XUAHX,0.00397277162676124
customerID_5357-TZHPP,0.00397273068180537
customerID_5982-PSMKW,0.003961150449213635
customerID_1266-NZYUI,0.0039610985801508125
customerID_1837-YQUCE,0.0039595813571797756
customerID_7339-POGZN,0.003957757731003708
customerID_7643-RCHXS,0.003956377639541264
customerID_9817-APLHW,0.003956125388535847
customerID_6752-APNJL,0.003954045491374902
customerID_8010-EZLOU,0.003945298271563313
customerID_0374-AACSZ,0.003942151389470627
customerID_7548-SEPYI,0.0039377220570113725
customerID_3779-OSWCF,0.003932119425413161
customerID_3646-ITDGM,0.003931193790919663
customerID_6650-BWFRT,0.003930671420241394
customerID_5914-GXMDA,0.003928158577053198
customerID_8327-WKMIE,0.003927285932055602
customerID_6007-TCTST,0.003925420311340133
customerID_4835-YSJMR,0.003924648992843505
customerID_0939-YAPAF,0.00391662623701583
customerID_1641-BYBTK,0.003915984042328624
customerID_4683-WYDOU,0.003915081548526711
customerID_4059-IIEBK,0.003913589748657964
customerID_1302-UHBDD,0.003908889744473676
customerID_1194-SPVSP,0.003906148403026055
customerID_0310-SUCIN,0.003900401418205135
customerID_0650-BWOZN,0.0038997895982635367
customerID_3866-MDTUB,0.0038994432030148296
customerID_8943-URTMR,0.0038983681962243555
customerID_7781-EWARA,0.003895022655543645
customerID_5032-MIYKT,0.0038949149150573348
customerID_2402-TAIRZ,0.003893189476256609
customerID_4629-NRXKX,0.0038926881622796117
customerID_4277-BWBML,0.003889198268029581
customerID_3500-NSDOA,0.0038868704989658553
customerID_6103-LIANB,0.0038854612639476205
customerID_8543-MSDMF,0.0038795107041491583
customerID_8992-JQYUN,0.003877196052695764
customerID_4088-YLDSU,0.0038756155228600875
customerID_8573-CGOCC,0.0038736585609240315
customerID_9633-XQABV,0.003873538607027438
customerID_4737-AQCPU,0.003872359703716022
customerID_7878-RTCZG,0.0038714534145041224
customerID_8409-WQJUX,0.003870181026700781
customerID_0547-HURJB,0.003863918793407306
customerID_8152-VETUR,0.0038629941554579883
customerID_2607-DHDAK,0.0038591246937875745
customerID_0709-TVGUR,0.003854988778064339
customerID_2108-YKQTY,0.0038446725693599415
customerID_7622-FWGEW,0.00384461276087511
customerID_7560-QJAVJ,0.0038439145846556055
customerID_4317-VTEOA,0.0038434238740003845
customerID_8627-ZYGSZ,0.0038395177187398044
customerID_0754-EEBDC,0.0038359146745348127
customerID_6467-CHFZW,0.00383556159553744
customerID_7758-XKCBS,0.0038333189642736354
customerID_9904-EHEVJ,0.0038332166293899572
customerID_4138-NAXED,0.0038288907503667424
customerID_4452-ROHMO,0.003828573761533116
customerID_0191-ZHSKZ,0.003828221592153014
customerID_9975-GPKZU,0.003826991802381885
customerID_5788-YPOEG,0.0038250551510357056
customerID_0114-PEGZZ,0.0038243850662984524
customerID_3452-SRFEG,0.003816898602319707
customerID_5871-DGTXZ,0.003814192404883343
customerID_7319-ZNRTR,0.0038089528352780455
customerID_3011-WQKSZ,0.003804547433997607
customerID_0870-VEMYL,0.0038032006552191078
customerID_6166-YIPFO,0.0038029145865705605
customerID_2719-BDAQO,0.003802669726353125
customerID_3696-XRIEN,0.0037999756375166616
customerID_6261-RCVNS,0.003795658640722843
customerID_5018-HEKFO,0.0037943954042873873
customerID_5732-IKGQH,0.0037930713870459876
customerID_8406-LNMHF,0.0037909287728867813
customerID_7291-CDTMJ,0.0037869523229665525
customerID_3740-RLMVT,0.0037867735271190917
customerID_0440-QEXBZ,0.0037822100330957564
customerID_8325-QRPZR,0.0037820160954127324
customerID_9971-ZWPBF,0.003781447085573264
customerID_6746-WAUWT,0.0037775249822549206
customerID_8345-MVDYC,0.003771966032632079
customerID_4632-PAOYU,0.0037710640518731076
customerID_6834-NXDCA,0.0037685335670036846
customerID_7750-EYXWZ,0.0037630442574485556
customerID_3413-CSSTH,0.0037602261322096098
customerID_1707-HABPF,0.003757985450713708
customerID_9681-KYGYB,0.0037534827606582333
customerID_3908-BLSYF,0.003748533346952021
customerID_0680-DFNNY,0.0037483381121661274
customerID_9763-PDTKK,0.0037424718653193967
customerID_0637-UBJRP,0.0037359544531547773
customerID_6728-CZFEI,0.0037301327449414945
customerID_2379-GYFLQ,0.0037286829030658275
customerID_4030-VPZBD,0.003726433694662523
customerID_1670-SVOWZ,0.0037242459437485387
customerID_6048-QBXKL,0.0037207358718902572
customerID_5318-YKDPV,0.003719175344153003
customerID_6997-UVGOX,0.003718818919346667
customerID_1821-BUCWY,0.0037188040455968796
customerID_2688-BHGOG,0.0037176006595927014
customerID_7798-JVXYM,0.003716089348984264
customerID_8570-KLJYJ,0.0037124216070270055
customerID_9281-CEDRU,0.003710868358252961
customerID_9436-ZBZCT,0.003709824550223395
customerID_1875-QIVME,0.003708436904132917
customerID_1682-VCOIO,0.0037067855528798432
customerID_8404-VLQFB,0.0037039312155231485
customerID_5909-ECHUI,0.0037003135247453134
customerID_5167-ZFFMM,0.0036969179224262128
customerID_2800-VEQXM,0.003694541017668085
customerID_9488-FVZCC,0.0036941606938496463
customerID_3191-CSNMG,0.0036861054434553786
customerID_6900-PXRMS,0.0036860131031162258
customerID_2259-OUUSZ,0.0036854629270779427
customerID_2169-RRLFW,0.003681789040450134
customerID_8896-BQTTI,0.0036778881614658587
customerID_3719-TDVQB,0.0036738494237342767
customerID_8652-YHIYU,0.003671997460928944
customerID_2294-DMMUS,0.0036717978162021936
customerID_2626-URJFX,0.003670791453814548
customerID_1004-NOZNR,0.003669777678154462
customerID_0872-NXJYS,0.003666528480090525
customerID_6195-MELTI,0.0036664761524960454
customerID_1142-IHLOO,0.0036658120312653697
customerID_5294-DMSFH,0.0036616035169920735
customerID_2632-TACXW,0.0036602374277545646
customerID_1371-WEPDS,0.003659133705565143
customerID_1167-OYZJF,0.0036571904023763313
customerID_3736-BLEPA,0.0036548814507748606
customerID_4128-ETESU,0.003649927599128855
customerID_9208-OLGAQ,0.003645315113750769
customerID_3284-SVCRO,0.0036390948169535697
customerID_7407-SUJIZ,0.003638077052852795
customerID_8043-PNYSD,0.003634663159400864
customerID_3858-XHYJO,0.003632180041772237
customerID_0829-DDVLK,0.0036233611163341006
customerID_1534-OULXE,0.0036224822300079396
customerID_0515-YPMCW,0.0036204254110876466
customerID_9661-JALZV,0.003619029436122023
customerID_7945-HLKEA,0.0036174897553582497
customerID_3097-IDVPU,0.003612503925237931
customerID_0236-HFWSV,0.003612183035802019
customerID_3096-GKWEB,0.0036068689331363313
customerID_0496-AHOOK,0.0036060603137391123
customerID_6496-SLWHQ,0.0036054381877881347
customerID_0516-VRYBW,0.003604290327173798
customerID_9950-MTGYX,0.0036035806342002985
customerID_5574-NXZIU,0.00360310163950861
customerID_2272-UOINI,0.0036021058188975275
customerID_5605-XNWEN,0.003601027018191205
customerID_3644-QXEHN,0.0035999055379829503
customerID_7207-RMRDB,0.003598306306214605
customerID_1981-INRFU,0.003597443962680469
customerID_0440-EKDCF,0.0035929558386911253
customerID_4926-UMJZD,0.003588220433682787
customerID_4947-DSMXK,0.0035864612739897606
customerID_4355-CVPVS,0.00358016376972059
customerID_2208-NKVVH,0.003576480187845288
customerID_7017-VFHAY,0.0035676635512900123
customerID_7919-ZODZZ,0.003567197791856991
customerID_2446-ZKVAF,0.0035654988812487964
customerID_8621-MNIHH,0.003564642514314098
customerID_6579-JPICP,0.0035611830155746205
customerID_7465-ZZRVX,0.0035598102775959983
customerID_7876-DNYAP,0.0035584911510846418
customerID_6383-ZTSIW,0.003558264249198251
customerID_2894-QOJRX,0.003557139186980196
customerID_1702-CCFNJ,0.0035496005724970914
customerID_7105-MXJLL,0.0035495026654475126
customerID_9572-MTILT,0.003548366821027882
customerID_6407-GSJNL,0.0035472608818489793
customerID_5055-MGMGF,0.0035470331910016917
customerID_9244-ZVAPM,0.003546391909097446
customerID_5370-IIVVL,0.0035461066534800967
customerID_2669-OIDSD,0.0035459171202179007
customerID_3486-HOOGQ,0.003543969106708289
customerID_2946-KIQSP,0.003542382693918933
customerID_0463-ZSDNT,0.003539698340856434
customerID_0128-MKWSG,0.003535816668274183
customerID_6551-VLJMV,0.0035352972525579673
customerID_3205-MXZRA,0.0035330513154894216
customerID_4913-EHYUI,0.0035277288981410138
customerID_1548-ARAGG,0.0035235625007905558
customerID_3629-WEAAM,0.0035204994847628512
customerID_2691-NZETQ,0.0035177830703951862
customerID_3082-YVEKW,0.0035162630313381182
customerID_8905-IAZPF,0.0035158395278027665
customerID_9309-BZGNT,0.0035111152078746155
customerID_2740-JFBOK,0.0035109747895436527
customerID_6319-IEJWJ,0.0035084408096834885
customerID_1397-XKKWR,0.0035071500043706294
customerID_9129-UXERG,0.003497594385143632
customerID_8593-WHYHV,0.0034931472891270854
